logical_key,cui,company_name,reporting_period,source_file,sha256,schema_version,invoice_number,invoice_date,invoice_type,direction,line_number,product_code,product_description,normalized_product,quantity,unit_of_measure,unit_price,line_amount,vat_percent,tax_code,tax_type,tax_amount,account_id,account_description,account_type,warehouse_id,warehouse_exists,validation_status
9900058_31-03-2026,9900058,SYNTH COMPANY 058 SRL,31-03-2026,SYNTH_9900058_31-03-2026_Inf.xml,18ffd4e410232bc478e06ee202b671f74f0b146cc9be8599a2b2a57665ab8b2d,2.0,SYN9900058-000021,2026-03-19,380,SALE,1,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,293.135,,481.25,,11.00,311257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_31-08-2024,9900058,SYNTH COMPANY 058 SRL,31-08-2024,SYNTH_9900058_31-08-2024_Inf.xml,ef7fe07683451949c869b3d843b231a74017dee93f48edfd1fc349dcdc3ac13a,2.0,SYN9900058-000022,2024-08-29,380,PURCHASE,1,00001091,SYNTH OFFICE 01091,synth office 01091,132.715,,405.48,,9.00,309091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_31-03-2026,9900058,SYNTH COMPANY 058 SRL,31-03-2026,SYNTH_9900058_31-03-2026_Inf.xml,c966badfe9c9ecc7ee180066b654cffb2c84a9973b95e5cf480af89572846d8b,2.0,SYN9900058-000023,2026-03-18,380,PURCHASE,1,00001091,SYNTH OFFICE 01091,synth office 01091,229.703,BUC,96.88,,9.00,309091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_31-03-2026,9900058,SYNTH COMPANY 058 SRL,31-03-2026,SYNTH_9900058_31-03-2026_Inf.xml,c966badfe9c9ecc7ee180066b654cffb2c84a9973b95e5cf480af89572846d8b,2.0,SYN9900058-000023,2026-03-18,380,PURCHASE,2,00001091,SYNTH OFFICE 01091,synth office 01091,153.408,,412.65,,9.00,309091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_31-03-2026,9900058,SYNTH COMPANY 058 SRL,31-03-2026,SYNTH_9900058_31-03-2026_Inf.xml,c966badfe9c9ecc7ee180066b654cffb2c84a9973b95e5cf480af89572846d8b,2.0,SYN9900058-000023,2026-03-18,380,PURCHASE,3,00000700,SYNTH MISC 00700,synth misc 00700,207.021,,287.60,,21.00,321700,300,,613,CHELT. CU PRIMELE DE ASIGURARE,Cheltuieli,,False,VALID
9900058_30-06-2025,9900058,SYNTH COMPANY 058 SRL,30-06-2025,SYNTH_9900058_30-06-2025_Inf.xml,4e99ddc80a0d3ee807e90eea63e1d4dd59d71007b34762c33d24deec37059fcd,2.0,SYN9900058-000024,2025-06-20,380,PURCHASE,1,00000630,SYNTH RETAIL 00630,synth retail 00630,250.767,,345.15,,11.00,311630,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900058_31-07-2024,9900058,SYNTH COMPANY 058 SRL,31-07-2024,SYNTH_9900058_31-07-2024_Inf.xml,0a5f80711db89a9a251872087d5b742a31710b1f61b61ccede7bf20ea80ffdb5,2.0,SYN9900058-000025,2024-07-31,380,SALE,1,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,456.040,KG,131.78,,11.00,311257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_31-07-2024,9900058,SYNTH COMPANY 058 SRL,31-07-2024,SYNTH_9900058_31-07-2024_Inf.xml,0a5f80711db89a9a251872087d5b742a31710b1f61b61ccede7bf20ea80ffdb5,2.0,SYN9900058-000025,2024-07-31,380,SALE,2,00000858,SYNTH PACKAGING 00858,synth packaging 00858,479.499,KG,88.12,,19.00,319858,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900058_31-07-2024,9900058,SYNTH COMPANY 058 SRL,31-07-2024,SYNTH_9900058_31-07-2024_Inf.xml,0a5f80711db89a9a251872087d5b742a31710b1f61b61ccede7bf20ea80ffdb5,2.0,SYN9900058-000025,2024-07-31,380,SALE,3,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,13.398,,465.30,,11.00,311257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_31-07-2024,9900058,SYNTH COMPANY 058 SRL,31-07-2024,SYNTH_9900058_31-07-2024_Inf.xml,0a5f80711db89a9a251872087d5b742a31710b1f61b61ccede7bf20ea80ffdb5,2.0,SYN9900058-000025,2024-07-31,380,SALE,4,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,229.838,,365.65,,5.00,305257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_31-07-2024,9900058,SYNTH COMPANY 058 SRL,31-07-2024,SYNTH_9900058_31-07-2024_Inf.xml,0a5f80711db89a9a251872087d5b742a31710b1f61b61ccede7bf20ea80ffdb5,2.0,SYN9900058-000025,2024-07-31,380,SALE,5,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,123.114,KG,282.83,,11.00,311257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_31-01-2025,9900058,SYNTH COMPANY 058 SRL,31-01-2025,SYNTH_9900058_31-01-2025_Inf.xml,437f3d16aef224a2b6a285fa78f023ce7475d5896caac801a56fd63dc59a0b31,2.0,SYN9900058-000026,2025-01-14,380,SALE,1,00000239,SYNTH SERVICE 00239,synth service 00239,60.844,L,5.17,,19.00,319239,300,,707,VEN. DIN VANZAREA MARFURILOR,Pasiv,,False,VALID
9900058_31-01-2025,9900058,SYNTH COMPANY 058 SRL,31-01-2025,SYNTH_9900058_31-01-2025_Inf.xml,437f3d16aef224a2b6a285fa78f023ce7475d5896caac801a56fd63dc59a0b31,2.0,SYN9900058-000026,2025-01-14,380,SALE,2,00000858,SYNTH PACKAGING 00858,synth packaging 00858,242.126,L,371.45,,19.00,319858,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900058_31-01-2025,9900058,SYNTH COMPANY 058 SRL,31-01-2025,SYNTH_9900058_31-01-2025_Inf.xml,437f3d16aef224a2b6a285fa78f023ce7475d5896caac801a56fd63dc59a0b31,2.0,SYN9900058-000026,2025-01-14,380,SALE,3,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,135.157,,342.52,,,300257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_30-11-2024,9900058,SYNTH COMPANY 058 SRL,30-11-2024,SYNTH_9900058_30-11-2024_Inf.xml,03f25c228792a6c43966d035a6dddcb4ae7c4846ed8c68be917db71ba0775beb,2.0,SYN9900058-000027,2024-11-09,380,PURCHASE,1,00000846,SYNTH UTILITY 00846,synth utility 00846,8.789,KG,232.34,,21.00,321846,300,,371,MARFURI,Activ,,False,VALID
9900058_28-02-2026,9900058,SYNTH COMPANY 058 SRL,28-02-2026,SYNTH_9900058_28-02-2026_Inf.xml,ff06dd9b3a195cefca78cc8a23a2696b4583f411152351a6ff876ac82fc1341a,2.0,SYN9900058-000028,2026-02-12,380,PURCHASE,1,00001091,SYNTH OFFICE 01091,synth office 01091,418.747,KG,387.10,,9.00,309091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_28-02-2026,9900058,SYNTH COMPANY 058 SRL,28-02-2026,SYNTH_9900058_28-02-2026_Inf.xml,ff06dd9b3a195cefca78cc8a23a2696b4583f411152351a6ff876ac82fc1341a,2.0,SYN9900058-000028,2026-02-12,380,PURCHASE,2,00001091,SYNTH OFFICE 01091,synth office 01091,229.139,KG,410.31,,5.00,305091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_28-02-2026,9900058,SYNTH COMPANY 058 SRL,28-02-2026,SYNTH_9900058_28-02-2026_Inf.xml,ff06dd9b3a195cefca78cc8a23a2696b4583f411152351a6ff876ac82fc1341a,2.0,SYN9900058-000028,2026-02-12,380,PURCHASE,3,00001091,SYNTH OFFICE 01091,synth office 01091,166.370,,263.39,,9.00,309091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_31-10-2025,9900058,SYNTH COMPANY 058 SRL,31-10-2025,SYNTH_9900058_31-10-2025_Inf.xml,9af17e63fe940a2a24609f7be753b1f0d4e948ec9ee56459ab483f47eb4cb19e,2.0,SYN9900058-000029,2025-10-15,380,PURCHASE,1,00000311,SYNTH MISC 00311,synth misc 00311,271.671,,19.01,,19.00,319311,300,,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,,False,VALID
9900058_31-12-2025,9900058,SYNTH COMPANY 058 SRL,31-12-2025,SYNTH_9900058_31-12-2025_Inf.xml,fa97dae694622121f351181743997c0b7d2df44faa3d62d96897197ec94c4106,2.0,SYN9900058-000030,2025-12-02,380,SALE,1,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,311.747,KG,59.72,,11.00,311257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_31-12-2025,9900058,SYNTH COMPANY 058 SRL,31-12-2025,SYNTH_9900058_31-12-2025_Inf.xml,fa97dae694622121f351181743997c0b7d2df44faa3d62d96897197ec94c4106,2.0,SYN9900058-000030,2025-12-02,380,SALE,2,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,266.361,KG,485.77,,11.00,311257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_31-07-2025,9900058,SYNTH COMPANY 058 SRL,31-07-2025,SYNTH_9900058_31-07-2025_Inf.xml,d3120fdc242a7e8ad91765f89109491bb1ea519bcd4251edb1cf1ea170b9db90,2.0,SYN9900058-000031,2025-07-05,380,PURCHASE,1,00000351,SYNTH RAW MATERIAL 00351,synth raw material 00351,371.285,L,59.93,,9.00,309351,300,,602,CHELT. CU MATERIALELE CONSUMABILE,Cheltuieli,,False,VALID
9900058_31-07-2025,9900058,SYNTH COMPANY 058 SRL,31-07-2025,SYNTH_9900058_31-07-2025_Inf.xml,d3120fdc242a7e8ad91765f89109491bb1ea519bcd4251edb1cf1ea170b9db90,2.0,SYN9900058-000031,2025-07-05,380,PURCHASE,2,00001091,SYNTH OFFICE 01091,synth office 01091,468.402,BUC,209.00,,9.00,309091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_31-07-2025,9900058,SYNTH COMPANY 058 SRL,31-07-2025,SYNTH_9900058_31-07-2025_Inf.xml,d3120fdc242a7e8ad91765f89109491bb1ea519bcd4251edb1cf1ea170b9db90,2.0,SYN9900058-000031,2025-07-05,380,PURCHASE,3,00001091,SYNTH OFFICE 01091,synth office 01091,331.021,,34.74,,9.00,309091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_31-01-2025,9900058,SYNTH COMPANY 058 SRL,31-01-2025,SYNTH_9900058_31-01-2025_Inf.xml,4473def21370d189cfe6ceb0cd9d9e038b14f53e6126897ad62cc2d9165109ef,2.0,SYN9900058-000032,2025-01-09,380,PURCHASE,1,00000311,SYNTH MISC 00311,synth misc 00311,178.460,KG,140.84,,19.00,319311,300,,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,,False,VALID
9900058_31-01-2025,9900058,SYNTH COMPANY 058 SRL,31-01-2025,SYNTH_9900058_31-01-2025_Inf.xml,4473def21370d189cfe6ceb0cd9d9e038b14f53e6126897ad62cc2d9165109ef,2.0,SYN9900058-000032,2025-01-09,380,PURCHASE,2,00000876,SYNTH MISC 00876,synth misc 00876,341.628,KG,259.66,,21.00,321876,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900058_31-01-2025,9900058,SYNTH COMPANY 058 SRL,31-01-2025,SYNTH_9900058_31-01-2025_Inf.xml,4473def21370d189cfe6ceb0cd9d9e038b14f53e6126897ad62cc2d9165109ef,2.0,SYN9900058-000032,2025-01-09,380,PURCHASE,3,00000335,SYNTH PACKAGING 00335,synth packaging 00335,226.323,,362.35,,5.00,305335,300,,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,,False,VALID
9900058_31-03-2026,9900058,SYNTH COMPANY 058 SRL,31-03-2026,SYNTH_9900058_31-03-2026_Inf.xml,4a3d98baf39df4bb125e55dd78d79f9d2ff5220bc9907c89f683cb191dc9e50b,2.0,SYN9900058-000033,2026-03-10,380,PURCHASE,1,00001091,SYNTH OFFICE 01091,synth office 01091,359.024,BUC,405.99,,9.00,309091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_31-03-2026,9900058,SYNTH COMPANY 058 SRL,31-03-2026,SYNTH_9900058_31-03-2026_Inf.xml,4a3d98baf39df4bb125e55dd78d79f9d2ff5220bc9907c89f683cb191dc9e50b,2.0,SYN9900058-000033,2026-03-10,380,PURCHASE,2,00000876,SYNTH MISC 00876,synth misc 00876,80.162,,385.23,,21.00,321876,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900058_31-03-2026,9900058,SYNTH COMPANY 058 SRL,31-03-2026,SYNTH_9900058_31-03-2026_Inf.xml,4a3d98baf39df4bb125e55dd78d79f9d2ff5220bc9907c89f683cb191dc9e50b,2.0,SYN9900058-000033,2026-03-10,380,PURCHASE,3,00000311,SYNTH MISC 00311,synth misc 00311,180.540,KG,239.16,,19.00,319311,300,,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,,False,VALID
9900058_30-06-2024,9900058,SYNTH COMPANY 058 SRL,30-06-2024,SYNTH_9900058_30-06-2024_Inf.xml,9e1dbde033373b0f6c09ed91dd72c935bddabc04d557ee065d9858a40a7da79e,2.0,SYN9900058-000034,2024-06-02,380,SALE,1,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,453.457,BUC,5.23,,11.00,311257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_30-06-2024,9900058,SYNTH COMPANY 058 SRL,30-06-2024,SYNTH_9900058_30-06-2024_Inf.xml,9e1dbde033373b0f6c09ed91dd72c935bddabc04d557ee065d9858a40a7da79e,2.0,SYN9900058-000034,2024-06-02,380,SALE,2,00000858,SYNTH PACKAGING 00858,synth packaging 00858,55.581,,25.44,,19.00,319858,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900058_30-06-2024,9900058,SYNTH COMPANY 058 SRL,30-06-2024,SYNTH_9900058_30-06-2024_Inf.xml,9e1dbde033373b0f6c09ed91dd72c935bddabc04d557ee065d9858a40a7da79e,2.0,SYN9900058-000034,2024-06-02,380,SALE,3,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,84.977,BUC,99.45,,11.00,311257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_30-06-2024,9900058,SYNTH COMPANY 058 SRL,30-06-2024,SYNTH_9900058_30-06-2024_Inf.xml,9e1dbde033373b0f6c09ed91dd72c935bddabc04d557ee065d9858a40a7da79e,2.0,SYN9900058-000034,2024-06-02,380,SALE,4,00000273,SYNTH FUEL 00273,synth fuel 00273,256.333,L,58.16,,5.00,305273,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900058_30-06-2024,9900058,SYNTH COMPANY 058 SRL,30-06-2024,SYNTH_9900058_30-06-2024_Inf.xml,9e1dbde033373b0f6c09ed91dd72c935bddabc04d557ee065d9858a40a7da79e,2.0,SYN9900058-000034,2024-06-02,380,SALE,5,00000858,SYNTH PACKAGING 00858,synth packaging 00858,81.117,L,143.44,,19.00,319858,300,,4427,TVA COLECTATA,Pasiv,,False,VALID
9900058_31-08-2024,9900058,SYNTH COMPANY 058 SRL,31-08-2024,SYNTH_9900058_31-08-2024_Inf.xml,d9a0148f33ab35724aeedd42660f46531c950fc6021c63e06e1b1f5a5617d343,2.0,SYN9900058-000035,2024-08-20,380,PURCHASE,1,00001091,SYNTH OFFICE 01091,synth office 01091,255.559,BUC,285.67,,9.00,309091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_31-08-2024,9900058,SYNTH COMPANY 058 SRL,31-08-2024,SYNTH_9900058_31-08-2024_Inf.xml,d9a0148f33ab35724aeedd42660f46531c950fc6021c63e06e1b1f5a5617d343,2.0,SYN9900058-000035,2024-08-20,380,PURCHASE,2,00000243,SYNTH PACKAGING 00243,synth packaging 00243,80.305,KG,460.15,,5.00,305243,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900058_31-08-2024,9900058,SYNTH COMPANY 058 SRL,31-08-2024,SYNTH_9900058_31-08-2024_Inf.xml,d9a0148f33ab35724aeedd42660f46531c950fc6021c63e06e1b1f5a5617d343,2.0,SYN9900058-000035,2024-08-20,380,PURCHASE,3,00000335,SYNTH PACKAGING 00335,synth packaging 00335,100.440,KG,354.63,,5.00,305335,300,,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,,False,VALID
9900058_31-08-2024,9900058,SYNTH COMPANY 058 SRL,31-08-2024,SYNTH_9900058_31-08-2024_Inf.xml,d9a0148f33ab35724aeedd42660f46531c950fc6021c63e06e1b1f5a5617d343,2.0,SYN9900058-000035,2024-08-20,380,PURCHASE,4,00000208,SYNTH MISC 00208,synth misc 00208,265.523,,165.35,,19.00,319208,300,,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,,False,VALID
9900058_31-08-2024,9900058,SYNTH COMPANY 058 SRL,31-08-2024,SYNTH_9900058_31-08-2024_Inf.xml,d9a0148f33ab35724aeedd42660f46531c950fc6021c63e06e1b1f5a5617d343,2.0,SYN9900058-000035,2024-08-20,380,PURCHASE,5,00000421,SYNTH PACKAGING 00421,synth packaging 00421,133.529,KG,498.79,,9.00,309421,300,,401,FURNIZORI,Pasiv,,False,VALID
9900058_31-07-2025,9900058,SYNTH COMPANY 058 SRL,31-07-2025,SYNTH_9900058_31-07-2025_Inf.xml,b7ca77bdea6b87215bf245d26653610b96aaba6c0a6033e7e06906f853d13f7b,2.0,SYN9900058-000036,2025-07-07,380,SALE,1,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,12.821,,12.45,,11.00,311257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_31-07-2025,9900058,SYNTH COMPANY 058 SRL,31-07-2025,SYNTH_9900058_31-07-2025_Inf.xml,b7ca77bdea6b87215bf245d26653610b96aaba6c0a6033e7e06906f853d13f7b,2.0,SYN9900058-000036,2025-07-07,380,SALE,2,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,49.870,BUC,481.63,,11.00,311257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_31-08-2024,9900058,SYNTH COMPANY 058 SRL,31-08-2024,SYNTH_9900058_31-08-2024_Inf.xml,4cfc33e40b0f74d69b62abf10013d857ec3923be22b715d054994a9f5b691bc7,2.0,SYN9900058-000037,2024-08-02,380,PURCHASE,1,00000876,SYNTH MISC 00876,synth misc 00876,137.248,,108.48,,21.00,321876,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900058_31-08-2024,9900058,SYNTH COMPANY 058 SRL,31-08-2024,SYNTH_9900058_31-08-2024_Inf.xml,4cfc33e40b0f74d69b62abf10013d857ec3923be22b715d054994a9f5b691bc7,2.0,SYN9900058-000037,2024-08-02,380,PURCHASE,2,00000987,SYNTH SERVICE 00987,synth service 00987,186.123,KG,103.22,,19.00,319987,300,,371,MARFURI,Activ,,False,VALID
9900058_31-08-2024,9900058,SYNTH COMPANY 058 SRL,31-08-2024,SYNTH_9900058_31-08-2024_Inf.xml,4cfc33e40b0f74d69b62abf10013d857ec3923be22b715d054994a9f5b691bc7,2.0,SYN9900058-000037,2024-08-02,380,PURCHASE,3,00000630,SYNTH RETAIL 00630,synth retail 00630,61.364,,379.52,,11.00,311630,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900058_31-10-2024,9900058,SYNTH COMPANY 058 SRL,31-10-2024,SYNTH_9900058_31-10-2024_Inf.xml,79d50cb0bfc7064777291c6c1fdc218a37287b2e5d41203e73dc86c6325b6c18,2.0,SYN9900058-000038,2024-10-04,380,SALE,1,00000874,SYNTH RETAIL 00874,synth retail 00874,221.359,KG,284.01,,9.00,309874,300,,704,VEN. DIN SERVICII PRESTATE,Pasiv,,False,VALID
9900058_31-10-2024,9900058,SYNTH COMPANY 058 SRL,31-10-2024,SYNTH_9900058_31-10-2024_Inf.xml,79d50cb0bfc7064777291c6c1fdc218a37287b2e5d41203e73dc86c6325b6c18,2.0,SYN9900058-000038,2024-10-04,380,SALE,2,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,112.591,,455.04,,,300257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_31-10-2024,9900058,SYNTH COMPANY 058 SRL,31-10-2024,SYNTH_9900058_31-10-2024_Inf.xml,79d50cb0bfc7064777291c6c1fdc218a37287b2e5d41203e73dc86c6325b6c18,2.0,SYN9900058-000038,2024-10-04,380,SALE,3,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,173.501,L,412.21,,11.00,311257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_31-10-2024,9900058,SYNTH COMPANY 058 SRL,31-10-2024,SYNTH_9900058_31-10-2024_Inf.xml,79d50cb0bfc7064777291c6c1fdc218a37287b2e5d41203e73dc86c6325b6c18,2.0,SYN9900058-000038,2024-10-04,380,SALE,4,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,151.794,BUC,261.39,,11.00,311257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_31-10-2024,9900058,SYNTH COMPANY 058 SRL,31-10-2024,SYNTH_9900058_31-10-2024_Inf.xml,56f79b8bd0db6d141a6b87921425ed27d5610ef8cbd6dc4cec24de992eae7b98,2.0,SYN9900058-000039,2024-10-09,380,PURCHASE,1,00000243,SYNTH PACKAGING 00243,synth packaging 00243,60.127,BUC,232.11,,5.00,305243,300,,601,CHELT. CU MATERIILE PRIME,Cheltuieli,,False,VALID
9900058_31-10-2024,9900058,SYNTH COMPANY 058 SRL,31-10-2024,SYNTH_9900058_31-10-2024_Inf.xml,56f79b8bd0db6d141a6b87921425ed27d5610ef8cbd6dc4cec24de992eae7b98,2.0,SYN9900058-000039,2024-10-09,380,PURCHASE,2,00000208,SYNTH MISC 00208,synth misc 00208,287.401,,115.28,,19.00,319208,300,,609,REDUCERI COMERCIALE PRIMITE,Cheltuieli,,False,VALID
9900058_31-10-2024,9900058,SYNTH COMPANY 058 SRL,31-10-2024,SYNTH_9900058_31-10-2024_Inf.xml,56f79b8bd0db6d141a6b87921425ed27d5610ef8cbd6dc4cec24de992eae7b98,2.0,SYN9900058-000039,2024-10-09,380,PURCHASE,3,00000876,SYNTH MISC 00876,synth misc 00876,462.037,BUC,168.18,,21.00,321876,300,,607,CHELT. PRIVIND MARFURILE,Cheltuieli,,False,VALID
9900058_31-10-2024,9900058,SYNTH COMPANY 058 SRL,31-10-2024,SYNTH_9900058_31-10-2024_Inf.xml,56f79b8bd0db6d141a6b87921425ed27d5610ef8cbd6dc4cec24de992eae7b98,2.0,SYN9900058-000039,2024-10-09,380,PURCHASE,4,00001091,SYNTH OFFICE 01091,synth office 01091,343.326,BUC,277.34,,9.00,309091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_30-06-2024,9900058,SYNTH COMPANY 058 SRL,30-06-2024,SYNTH_9900058_30-06-2024_Inf.xml,277186de72e30c3aef4bae90dbc66f3a16ad21909300f537be74906cb0efeaba,2.0,SYN9900058-000040,2024-06-11,380,PURCHASE,1,00001091,SYNTH OFFICE 01091,synth office 01091,419.709,,464.29,,9.00,309091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_30-06-2024,9900058,SYNTH COMPANY 058 SRL,30-06-2024,SYNTH_9900058_30-06-2024_Inf.xml,277186de72e30c3aef4bae90dbc66f3a16ad21909300f537be74906cb0efeaba,2.0,SYN9900058-000040,2024-06-11,380,PURCHASE,2,00000630,SYNTH RETAIL 00630,synth retail 00630,482.914,,484.71,,11.00,311630,300,,608,CHELT. PRIVIND AMBALAJELE,Cheltuieli,,False,VALID
9900058_30-06-2024,9900058,SYNTH COMPANY 058 SRL,30-06-2024,SYNTH_9900058_30-06-2024_Inf.xml,277186de72e30c3aef4bae90dbc66f3a16ad21909300f537be74906cb0efeaba,2.0,SYN9900058-000040,2024-06-11,380,PURCHASE,3,00001091,SYNTH OFFICE 01091,synth office 01091,193.300,KG,260.79,,21.00,321091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_30-06-2024,9900058,SYNTH COMPANY 058 SRL,30-06-2024,SYNTH_9900058_30-06-2024_Inf.xml,277186de72e30c3aef4bae90dbc66f3a16ad21909300f537be74906cb0efeaba,2.0,SYN9900058-000040,2024-06-11,380,PURCHASE,4,00001091,SYNTH OFFICE 01091,synth office 01091,413.816,,321.70,,9.00,309091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_30-06-2024,9900058,SYNTH COMPANY 058 SRL,30-06-2024,SYNTH_9900058_30-06-2024_Inf.xml,277186de72e30c3aef4bae90dbc66f3a16ad21909300f537be74906cb0efeaba,2.0,SYN9900058-000040,2024-06-11,380,PURCHASE,5,00001091,SYNTH OFFICE 01091,synth office 01091,410.169,KG,160.83,,11.00,311091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_30-11-2025,9900058,SYNTH COMPANY 058 SRL,30-11-2025,SYNTH_9900058_30-11-2025_Inf.xml,845787989778336a136a885c8c9363825474474ae16518bac7c1800323adc54a,2.0,SYN9900058-000041,2025-11-07,380,SALE,1,00000257,SYNTH MAINTENANCE 00257,synth maintenance 00257,499.431,L,440.94,,11.00,311257,300,,701,VEN. DIN VANZAREA PROD. FINITE,Pasiv,,False,VALID
9900058_28-02-2025,9900058,SYNTH COMPANY 058 SRL,28-02-2025,SYNTH_9900058_28-02-2025_Inf.xml,d5b1ebe10a3600e494f927617162ea42de59bbde5a3028fe06936da876a0baae,2.0,SYN9900058-000042,2025-02-09,380,PURCHASE,1,00001091,SYNTH OFFICE 01091,synth office 01091,178.681,KG,34.28,,9.00,309091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_28-02-2025,9900058,SYNTH COMPANY 058 SRL,28-02-2025,SYNTH_9900058_28-02-2025_Inf.xml,d5b1ebe10a3600e494f927617162ea42de59bbde5a3028fe06936da876a0baae,2.0,SYN9900058-000042,2025-02-09,380,PURCHASE,2,00000311,SYNTH MISC 00311,synth misc 00311,170.023,,134.46,,19.00,319311,300,,625,"CHELT. CU DEPLASARI, DETASARI",Cheltuieli,,False,VALID
9900058_28-02-2025,9900058,SYNTH COMPANY 058 SRL,28-02-2025,SYNTH_9900058_28-02-2025_Inf.xml,d5b1ebe10a3600e494f927617162ea42de59bbde5a3028fe06936da876a0baae,2.0,SYN9900058-000042,2025-02-09,380,PURCHASE,3,00001091,SYNTH OFFICE 01091,synth office 01091,93.521,,65.32,,9.00,309091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
9900058_28-02-2025,9900058,SYNTH COMPANY 058 SRL,28-02-2025,SYNTH_9900058_28-02-2025_Inf.xml,d5b1ebe10a3600e494f927617162ea42de59bbde5a3028fe06936da876a0baae,2.0,SYN9900058-000042,2025-02-09,380,PURCHASE,4,00001091,SYNTH OFFICE 01091,synth office 01091,445.798,BUC,149.97,,9.00,309091,300,,605,CHELT. CU ENERGIA SI APA,Cheltuieli,,False,VALID
