cui,company_name,product,direction,account_id,account_description,tax_code,ads,evidence_count
9900031,SYNTH COMPANY 031 SRL,synth retail 00692,SALE,707,VEN. DIN VANZAREA MARFURILOR,321692,1.0000,1
9900031,SYNTH COMPANY 031 SRL,synth packaging 00636,SALE,4427,TVA COLECTATA,309636,1.0000,19
9900031,SYNTH COMPANY 031 SRL,synth maintenance 00990,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",321990,1.0000,1
9900031,SYNTH COMPANY 031 SRL,synth office 00884,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,311884,1.0000,1
9900031,SYNTH COMPANY 031 SRL,synth utility 00842,SALE,4427,TVA COLECTATA,311842,1.0000,1
9900031,SYNTH COMPANY 031 SRL,synth office 00356,SALE,707,VEN. DIN VANZAREA MARFURILOR,311356,1.0000,10
9900031,SYNTH COMPANY 031 SRL,synth service 00650,SALE,707,VEN. DIN VANZAREA MARFURILOR,309650,1.0000,6
9900031,SYNTH COMPANY 031 SRL,synth utility 01053,SALE,411,CLIENTI,300053,1.0000,3
9900031,SYNTH COMPANY 031 SRL,synth fuel 00470,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,321470,1.0000,1
9900031,SYNTH COMPANY 031 SRL,synth service 00454,SALE,4427,TVA COLECTATA,309454,1.0000,1
9900031,SYNTH COMPANY 031 SRL,synth office 00499,SALE,704,VEN. DIN SERVICII PRESTATE,311499,1.0000,2
9900031,SYNTH COMPANY 031 SRL,synth fuel 00722,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",321722,1.0000,1
9900031,SYNTH COMPANY 031 SRL,synth transport 00530,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,311530,1.0000,1
9900031,SYNTH COMPANY 031 SRL,synth packaging 00486,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",300486,1.0000,1
9900032,SYNTH COMPANY 032 SRL,synth office 00073,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",305073,1.0000,21
9900032,SYNTH COMPANY 032 SRL,synth packaging 00554,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,321554,1.0000,4
9900032,SYNTH COMPANY 032 SRL,synth transport 00038,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,311038,1.0000,3
9900032,SYNTH COMPANY 032 SRL,synth maintenance 00257,SALE,701,VEN. DIN VANZAREA PROD. FINITE,311257,1.0000,8
9900032,SYNTH COMPANY 032 SRL,synth fuel 00908,SALE,707,VEN. DIN VANZAREA MARFURILOR,321908,1.0000,1
9900032,SYNTH COMPANY 032 SRL,synth fuel 00732,PURCHASE,605,CHELT. CU ENERGIA SI APA,319732,1.0000,3
9900032,SYNTH COMPANY 032 SRL,synth utility 00845,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",309845,1.0000,1
9900032,SYNTH COMPANY 032 SRL,synth maintenance 00328,PURCHASE,371,MARFURI,305328,1.0000,5
9900032,SYNTH COMPANY 032 SRL,synth office 00467,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,321467,1.0000,2
9900032,SYNTH COMPANY 032 SRL,synth office 00880,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",300880,1.0000,3
9900032,SYNTH COMPANY 032 SRL,synth office 00877,PURCHASE,371,MARFURI,300877,1.0000,1
9900032,SYNTH COMPANY 032 SRL,synth utility 00469,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,321469,1.0000,2
9900032,SYNTH COMPANY 032 SRL,synth packaging 00221,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",305221,1.0000,2
9900032,SYNTH COMPANY 032 SRL,synth office 00617,SALE,701,VEN. DIN VANZAREA PROD. FINITE,319617,1.0000,2
9900032,SYNTH COMPANY 032 SRL,synth maintenance 00676,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,309676,1.0000,2
9900032,SYNTH COMPANY 032 SRL,synth service 00266,SALE,411,CLIENTI,319266,1.0000,2
9900032,SYNTH COMPANY 032 SRL,synth transport 01070,PURCHASE,401,FURNIZORI,309070,1.0000,1
9900033,SYNTH COMPANY 033 SRL,synth misc 00393,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,305393,1.0000,7
9900033,SYNTH COMPANY 033 SRL,synth raw material 00672,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",309672,1.0000,3
9900033,SYNTH COMPANY 033 SRL,synth office 00475,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,305475,1.0000,4
9900033,SYNTH COMPANY 033 SRL,synth maintenance 00686,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",309686,1.0000,2
9900033,SYNTH COMPANY 033 SRL,synth packaging 00636,SALE,701,VEN. DIN VANZAREA PROD. FINITE,309636,1.0000,2
9900033,SYNTH COMPANY 033 SRL,synth packaging 00858,SALE,701,VEN. DIN VANZAREA PROD. FINITE,319858,1.0000,2
9900033,SYNTH COMPANY 033 SRL,synth utility 00921,SALE,707,VEN. DIN VANZAREA MARFURILOR,300921,1.0000,1
9900033,SYNTH COMPANY 033 SRL,synth fuel 01031,PURCHASE,601,CHELT. CU MATERIILE PRIME,309031,1.0000,1
9900033,SYNTH COMPANY 033 SRL,synth retail 00588,PURCHASE,607,CHELT. PRIVIND MARFURILE,305588,1.0000,1
9900033,SYNTH COMPANY 033 SRL,synth packaging 00235,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",319235,1.0000,3
9900034,SYNTH COMPANY 034 SRL,synth utility 01193,SALE,4427,TVA COLECTATA,309193,1.0000,1
9900034,SYNTH COMPANY 034 SRL,synth retail 00280,SALE,4427,TVA COLECTATA,319280,1.0000,6
9900034,SYNTH COMPANY 034 SRL,synth raw material 00458,SALE,701,VEN. DIN VANZAREA PROD. FINITE,309458,1.0000,3
9900034,SYNTH COMPANY 034 SRL,synth raw material 00195,SALE,707,VEN. DIN VANZAREA MARFURILOR,309195,1.0000,2
9900034,SYNTH COMPANY 034 SRL,synth packaging 00235,PURCHASE,401,FURNIZORI,319235,1.0000,1
9900034,SYNTH COMPANY 034 SRL,synth transport 00754,PURCHASE,601,CHELT. CU MATERIILE PRIME,321754,1.0000,1
9900034,SYNTH COMPANY 034 SRL,synth service 00497,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,321497,1.0000,2
9900034,SYNTH COMPANY 034 SRL,synth misc 00404,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",311404,1.0000,2
9900034,SYNTH COMPANY 034 SRL,synth utility 00878,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",321878,1.0000,1
9900034,SYNTH COMPANY 034 SRL,synth maintenance 00049,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,309049,1.0000,1
9900034,SYNTH COMPANY 034 SRL,synth utility 00469,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,321469,1.0000,1
9900034,SYNTH COMPANY 034 SRL,synth fuel 00330,PURCHASE,601,CHELT. CU MATERIILE PRIME,319330,1.0000,1
9900034,SYNTH COMPANY 034 SRL,synth fuel 01033,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",309033,1.0000,1
9900034,SYNTH COMPANY 034 SRL,synth packaging 01146,SALE,701,VEN. DIN VANZAREA PROD. FINITE,319146,1.0000,1
9900034,SYNTH COMPANY 034 SRL,synth service 00787,SALE,707,VEN. DIN VANZAREA MARFURILOR,311787,1.0000,1
9900034,SYNTH COMPANY 034 SRL,synth retail 01020,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",311020,1.0000,1
9900034,SYNTH COMPANY 034 SRL,synth transport 00704,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,300704,1.0000,1
9900034,SYNTH COMPANY 034 SRL,synth packaging 00978,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",311978,1.0000,1
9900034,SYNTH COMPANY 034 SRL,synth service 00306,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,305306,1.0000,1
9900034,SYNTH COMPANY 034 SRL,synth raw material 00494,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,300494,1.0000,1
9900035,SYNTH COMPANY 035 SRL,synth utility 00712,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,311712,1.0000,13
9900035,SYNTH COMPANY 035 SRL,synth packaging 00001,PURCHASE,601,CHELT. CU MATERIILE PRIME,300001,1.0000,5
9900035,SYNTH COMPANY 035 SRL,synth office 01054,PURCHASE,601,CHELT. CU MATERIILE PRIME,321054,1.0000,11
9900035,SYNTH COMPANY 035 SRL,synth packaging 00044,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,311044,1.0000,3
9900035,SYNTH COMPANY 035 SRL,synth raw material 00110,PURCHASE,401,FURNIZORI,321110,1.0000,4
9900035,SYNTH COMPANY 035 SRL,synth service 01095,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",305095,1.0000,4
9900035,SYNTH COMPANY 035 SRL,synth service 00653,PURCHASE,401,FURNIZORI,305653,1.0000,2
9900035,SYNTH COMPANY 035 SRL,synth packaging 00986,PURCHASE,601,CHELT. CU MATERIILE PRIME,321986,1.0000,2
9900035,SYNTH COMPANY 035 SRL,synth maintenance 01110,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",309110,1.0000,2
9900035,SYNTH COMPANY 035 SRL,synth maintenance 01107,SALE,701,VEN. DIN VANZAREA PROD. FINITE,319107,1.0000,12
9900035,SYNTH COMPANY 035 SRL,synth transport 00149,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,311149,1.0000,2
9900035,SYNTH COMPANY 035 SRL,synth office 00574,PURCHASE,605,CHELT. CU ENERGIA SI APA,300574,1.0000,6
9900035,SYNTH COMPANY 035 SRL,synth office 01058,PURCHASE,601,CHELT. CU MATERIILE PRIME,309058,1.0000,1
9900035,SYNTH COMPANY 035 SRL,synth service 00153,SALE,4427,TVA COLECTATA,321153,1.0000,2
9900035,SYNTH COMPANY 035 SRL,synth utility 01067,SALE,704,VEN. DIN SERVICII PRESTATE,319067,1.0000,1
9900035,SYNTH COMPANY 035 SRL,synth office 00581,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,311581,1.0000,1
9900035,SYNTH COMPANY 035 SRL,synth transport 00637,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",311637,1.0000,1
9900035,SYNTH COMPANY 035 SRL,synth office 00927,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,305927,1.0000,1
9900035,SYNTH COMPANY 035 SRL,synth misc 00953,SALE,701,VEN. DIN VANZAREA PROD. FINITE,319953,1.0000,1
9900035,SYNTH COMPANY 035 SRL,synth maintenance 00983,SALE,411,CLIENTI,305983,1.0000,1
9900035,SYNTH COMPANY 035 SRL,synth retail 00170,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",319170,1.0000,1
9900035,SYNTH COMPANY 035 SRL,synth maintenance 00049,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,300049,1.0000,1
9900035,SYNTH COMPANY 035 SRL,synth packaging 00556,PURCHASE,607,CHELT. PRIVIND MARFURILE,309556,1.0000,1
9900036,SYNTH COMPANY 036 SRL,synth packaging 00689,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",300689,1.0000,31
9900036,SYNTH COMPANY 036 SRL,synth raw material 00105,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,309105,1.0000,4
9900036,SYNTH COMPANY 036 SRL,synth office 00320,PURCHASE,601,CHELT. CU MATERIILE PRIME,309320,1.0000,12
9900036,SYNTH COMPANY 036 SRL,synth utility 00943,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,321943,1.0000,18
9900036,SYNTH COMPANY 036 SRL,synth office 00581,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,311581,1.0000,6
9900036,SYNTH COMPANY 036 SRL,synth utility 00641,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,300641,1.0000,6
9900036,SYNTH COMPANY 036 SRL,synth service 00987,PURCHASE,371,MARFURI,319987,1.0000,1
9900036,SYNTH COMPANY 036 SRL,synth service 00452,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,311452,1.0000,17
9900036,SYNTH COMPANY 036 SRL,synth utility 00823,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",319823,1.0000,2
9900036,SYNTH COMPANY 036 SRL,synth fuel 00999,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,311999,1.0000,3
9900036,SYNTH COMPANY 036 SRL,synth utility 01076,PURCHASE,601,CHELT. CU MATERIILE PRIME,321076,1.0000,1
9900036,SYNTH COMPANY 036 SRL,synth office 01056,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,305056,1.0000,2
9900036,SYNTH COMPANY 036 SRL,synth misc 00857,SALE,4427,TVA COLECTATA,309857,1.0000,13
9900036,SYNTH COMPANY 036 SRL,synth raw material 00104,SALE,4427,TVA COLECTATA,319104,1.0000,8
9900036,SYNTH COMPANY 036 SRL,synth maintenance 00983,SALE,704,VEN. DIN SERVICII PRESTATE,305983,1.0000,4
9900036,SYNTH COMPANY 036 SRL,synth maintenance 00507,SALE,704,VEN. DIN SERVICII PRESTATE,300507,1.0000,24
9900036,SYNTH COMPANY 036 SRL,synth office 01058,PURCHASE,605,CHELT. CU ENERGIA SI APA,309058,1.0000,2
9900036,SYNTH COMPANY 036 SRL,synth fuel 00047,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,305047,1.0000,8
9900036,SYNTH COMPANY 036 SRL,synth fuel 00470,PURCHASE,601,CHELT. CU MATERIILE PRIME,321470,1.0000,1
9900036,SYNTH COMPANY 036 SRL,synth service 00222,SALE,411,CLIENTI,300222,1.0000,4
9900036,SYNTH COMPANY 036 SRL,synth fuel 00733,PURCHASE,601,CHELT. CU MATERIILE PRIME,305733,1.0000,1
9900036,SYNTH COMPANY 036 SRL,synth packaging 00348,SALE,701,VEN. DIN VANZAREA PROD. FINITE,311348,0.7143,7
9900036,SYNTH COMPANY 036 SRL,synth packaging 00554,PURCHASE,371,MARFURI,321554,1.0000,2
9900036,SYNTH COMPANY 036 SRL,synth maintenance 00082,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,309082,1.0000,2
9900037,SYNTH COMPANY 037 SRL,synth retail 00493,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,311493,1.0000,29
9900037,SYNTH COMPANY 037 SRL,synth retail 00838,PURCHASE,4426,TVA DEDUCTIBILA,309838,1.0000,3
9900037,SYNTH COMPANY 037 SRL,synth office 00581,PURCHASE,605,CHELT. CU ENERGIA SI APA,311581,1.0000,4
9900037,SYNTH COMPANY 037 SRL,synth packaging 00858,SALE,701,VEN. DIN VANZAREA PROD. FINITE,319858,1.0000,7
9900037,SYNTH COMPANY 037 SRL,synth raw material 00286,SALE,411,CLIENTI,311286,1.0000,3
9900037,SYNTH COMPANY 037 SRL,synth transport 00285,SALE,704,VEN. DIN SERVICII PRESTATE,309285,1.0000,2
9900037,SYNTH COMPANY 037 SRL,synth service 00142,PURCHASE,601,CHELT. CU MATERIILE PRIME,309142,1.0000,2
9900037,SYNTH COMPANY 037 SRL,synth retail 00322,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,309322,1.0000,2
9900037,SYNTH COMPANY 037 SRL,synth transport 01057,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",305057,1.0000,5
9900037,SYNTH COMPANY 037 SRL,synth packaging 00522,PURCHASE,601,CHELT. CU MATERIILE PRIME,321522,1.0000,1
9900037,SYNTH COMPANY 037 SRL,synth transport 00516,PURCHASE,605,CHELT. CU ENERGIA SI APA,309516,1.0000,6
9900037,SYNTH COMPANY 037 SRL,synth office 00308,PURCHASE,605,CHELT. CU ENERGIA SI APA,300308,1.0000,3
9900037,SYNTH COMPANY 037 SRL,synth transport 00199,SALE,701,VEN. DIN VANZAREA PROD. FINITE,300199,1.0000,1
9900037,SYNTH COMPANY 037 SRL,synth utility 01016,PURCHASE,605,CHELT. CU ENERGIA SI APA,319016,1.0000,4
9900037,SYNTH COMPANY 037 SRL,synth maintenance 00093,PURCHASE,401,FURNIZORI,300093,1.0000,1
9900037,SYNTH COMPANY 037 SRL,synth transport 01132,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,311132,1.0000,1
9900037,SYNTH COMPANY 037 SRL,synth misc 00242,PURCHASE,371,MARFURI,305242,1.0000,1
9900037,SYNTH COMPANY 037 SRL,synth retail 00164,SALE,4427,TVA COLECTATA,321164,1.0000,4
9900037,SYNTH COMPANY 037 SRL,synth misc 00730,SALE,704,VEN. DIN SERVICII PRESTATE,300730,1.0000,1
9900037,SYNTH COMPANY 037 SRL,synth raw material 00873,SALE,411,CLIENTI,305873,1.0000,1
9900037,SYNTH COMPANY 037 SRL,synth fuel 00139,SALE,704,VEN. DIN SERVICII PRESTATE,311139,1.0000,2
9900037,SYNTH COMPANY 037 SRL,synth packaging 00178,PURCHASE,401,FURNIZORI,305178,1.0000,2
9900037,SYNTH COMPANY 037 SRL,synth utility 00083,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",300083,1.0000,1
9900038,SYNTH COMPANY 038 SRL,synth office 01014,SALE,411,CLIENTI,311014,1.0000,2
9900038,SYNTH COMPANY 038 SRL,synth raw material 00025,SALE,704,VEN. DIN SERVICII PRESTATE,321025,1.0000,3
9900038,SYNTH COMPANY 038 SRL,synth retail 00940,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,321940,1.0000,10
9900038,SYNTH COMPANY 038 SRL,synth packaging 00501,SALE,411,CLIENTI,305501,1.0000,2
9900038,SYNTH COMPANY 038 SRL,synth service 00358,SALE,704,VEN. DIN SERVICII PRESTATE,300358,1.0000,1
9900038,SYNTH COMPANY 038 SRL,synth office 00894,SALE,4427,TVA COLECTATA,311894,1.0000,2
9900038,SYNTH COMPANY 038 SRL,synth retail 00519,PURCHASE,601,CHELT. CU MATERIILE PRIME,321519,1.0000,5
9900038,SYNTH COMPANY 038 SRL,synth packaging 00483,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,311483,1.0000,1
9900038,SYNTH COMPANY 038 SRL,synth office 00624,PURCHASE,601,CHELT. CU MATERIILE PRIME,319624,1.0000,1
9900038,SYNTH COMPANY 038 SRL,synth raw material 01005,PURCHASE,371,MARFURI,319005,1.0000,2
9900038,SYNTH COMPANY 038 SRL,synth raw material 00216,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,300216,1.0000,2
9900038,SYNTH COMPANY 038 SRL,synth fuel 00465,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,309465,1.0000,5
9900038,SYNTH COMPANY 038 SRL,synth raw material 00923,SALE,701,VEN. DIN VANZAREA PROD. FINITE,300923,1.0000,1
9900038,SYNTH COMPANY 038 SRL,synth maintenance 00141,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,311141,1.0000,2
9900038,SYNTH COMPANY 038 SRL,synth service 00714,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",300714,1.0000,1
9900039,SYNTH COMPANY 039 SRL,synth packaging 00628,SALE,4427,TVA COLECTATA,305628,1.0000,3
9900039,SYNTH COMPANY 039 SRL,synth maintenance 00086,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,319086,1.0000,48
9900039,SYNTH COMPANY 039 SRL,synth utility 01185,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,311185,1.0000,1
9900039,SYNTH COMPANY 039 SRL,synth transport 01009,PURCHASE,607,CHELT. PRIVIND MARFURILE,321009,1.0000,7
9900039,SYNTH COMPANY 039 SRL,synth maintenance 01121,PURCHASE,601,CHELT. CU MATERIILE PRIME,319121,1.0000,10
9900039,SYNTH COMPANY 039 SRL,synth service 00055,SALE,707,VEN. DIN VANZAREA MARFURILOR,300055,1.0000,12
9900039,SYNTH COMPANY 039 SRL,synth utility 00008,SALE,704,VEN. DIN SERVICII PRESTATE,321008,1.0000,5
9900039,SYNTH COMPANY 039 SRL,synth maintenance 00065,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,300065,1.0000,10
9900039,SYNTH COMPANY 039 SRL,synth service 00002,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,311002,1.0000,5
9900039,SYNTH COMPANY 039 SRL,synth office 00209,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,321209,1.0000,3
9900039,SYNTH COMPANY 039 SRL,synth fuel 01183,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",305183,1.0000,2
9900039,SYNTH COMPANY 039 SRL,synth raw material 00424,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,321424,1.0000,2
9900039,SYNTH COMPANY 039 SRL,synth raw material 01100,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,321100,1.0000,3
9900039,SYNTH COMPANY 039 SRL,synth packaging 00790,PURCHASE,401,FURNIZORI,321790,1.0000,8
9900039,SYNTH COMPANY 039 SRL,synth transport 00199,SALE,411,CLIENTI,300199,1.0000,2
9900039,SYNTH COMPANY 039 SRL,synth service 00454,SALE,701,VEN. DIN VANZAREA PROD. FINITE,309454,1.0000,2
9900039,SYNTH COMPANY 039 SRL,synth office 00690,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,319690,1.0000,1
9900039,SYNTH COMPANY 039 SRL,synth fuel 00732,PURCHASE,605,CHELT. CU ENERGIA SI APA,319732,1.0000,1
9900040,SYNTH COMPANY 040 SRL,synth packaging 00376,SALE,707,VEN. DIN VANZAREA MARFURILOR,309376,1.0000,4
9900040,SYNTH COMPANY 040 SRL,synth maintenance 00737,SALE,411,CLIENTI,309737,0.8000,5
9900040,SYNTH COMPANY 040 SRL,synth retail 00744,PURCHASE,601,CHELT. CU MATERIILE PRIME,319744,1.0000,2
9900040,SYNTH COMPANY 040 SRL,synth utility 00846,PURCHASE,371,MARFURI,319846,1.0000,1
9900040,SYNTH COMPANY 040 SRL,synth utility 00469,PURCHASE,622,CHELT. CU COMISIOANELE SI ONORARIILE,321469,1.0000,2
9900040,SYNTH COMPANY 040 SRL,synth packaging 00831,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",311831,1.0000,5
9900040,SYNTH COMPANY 040 SRL,synth service 00389,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,300389,1.0000,3
9900040,SYNTH COMPANY 040 SRL,synth raw material 00110,PURCHASE,605,CHELT. CU ENERGIA SI APA,321110,1.0000,8
9900040,SYNTH COMPANY 040 SRL,synth maintenance 00506,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,311506,1.0000,3
9900040,SYNTH COMPANY 040 SRL,synth misc 00456,PURCHASE,4426,TVA DEDUCTIBILA,309456,1.0000,4
9900040,SYNTH COMPANY 040 SRL,synth misc 00863,PURCHASE,371,MARFURI,305863,1.0000,13
9900040,SYNTH COMPANY 040 SRL,synth fuel 00013,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,300013,1.0000,6
9900040,SYNTH COMPANY 040 SRL,synth packaging 00421,PURCHASE,601,CHELT. CU MATERIILE PRIME,309421,1.0000,7
9900040,SYNTH COMPANY 040 SRL,synth packaging 01050,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,305050,1.0000,10
9900040,SYNTH COMPANY 040 SRL,synth utility 00878,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,321878,1.0000,1
9900040,SYNTH COMPANY 040 SRL,synth utility 00962,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,309962,1.0000,6
9900040,SYNTH COMPANY 040 SRL,synth packaging 00367,PURCHASE,613,CHELT. CU PRIMELE DE ASIGURARE,321367,1.0000,2
9900040,SYNTH COMPANY 040 SRL,synth retail 00021,PURCHASE,625,"CHELT. CU DEPLASARI, DETASARI",311021,1.0000,1
9900040,SYNTH COMPANY 040 SRL,synth maintenance 00695,PURCHASE,4426,TVA DEDUCTIBILA,305695,1.0000,4
9900040,SYNTH COMPANY 040 SRL,synth maintenance 00347,SALE,411,CLIENTI,305347,1.0000,2
9900040,SYNTH COMPANY 040 SRL,synth service 00055,SALE,707,VEN. DIN VANZAREA MARFURILOR,300055,1.0000,3
9900040,SYNTH COMPANY 040 SRL,synth utility 00671,PURCHASE,605,CHELT. CU ENERGIA SI APA,305671,1.0000,4
9900040,SYNTH COMPANY 040 SRL,synth fuel 00176,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,319176,1.0000,2
9900040,SYNTH COMPANY 040 SRL,synth transport 00238,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,300238,1.0000,2
9900040,SYNTH COMPANY 040 SRL,synth maintenance 00741,PURCHASE,371,MARFURI,321741,1.0000,2
9900040,SYNTH COMPANY 040 SRL,synth retail 00924,PURCHASE,635,"CHELT. CU ALTE IMPOZITE, TAXE",311924,1.0000,3
9900040,SYNTH COMPANY 040 SRL,synth office 00289,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,305289,1.0000,1
9900041,SYNTH COMPANY 041 SRL,synth office 00290,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,300290,1.0000,20
9900041,SYNTH COMPANY 041 SRL,synth packaging 00674,PURCHASE,371,MARFURI,319674,1.0000,6
9900041,SYNTH COMPANY 041 SRL,synth maintenance 01121,PURCHASE,601,CHELT. CU MATERIILE PRIME,319121,1.0000,7
9900041,SYNTH COMPANY 041 SRL,synth raw material 00027,PURCHASE,612,"CHELT. CU REDEVENTELE, LOCATIILE DE GESTIUNE",311027,0.9500,20
9900041,SYNTH COMPANY 041 SRL,synth utility 00455,PURCHASE,601,CHELT. CU MATERIILE PRIME,305455,1.0000,12
9900041,SYNTH COMPANY 041 SRL,synth fuel 00219,PURCHASE,601,CHELT. CU MATERIILE PRIME,305219,1.0000,7
9900041,SYNTH COMPANY 041 SRL,synth utility 00631,PURCHASE,601,CHELT. CU MATERIILE PRIME,311631,1.0000,3
9900041,SYNTH COMPANY 041 SRL,synth misc 00404,PURCHASE,6022,CHELT. PRIVIND COMBUSTIBILUL,311404,1.0000,5
9900041,SYNTH COMPANY 041 SRL,synth raw material 00915,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,319915,1.0000,1
9900041,SYNTH COMPANY 041 SRL,synth service 01138,PURCHASE,609,REDUCERI COMERCIALE PRIMITE,300138,0.9286,14
9900041,SYNTH COMPANY 041 SRL,synth utility 00962,PURCHASE,628,ALTE CHELT. CU SERVICIILE EXECUTATE DE TERTI,309962,1.0000,7
9900041,SYNTH COMPANY 041 SRL,synth retail 00813,PURCHASE,602,CHELT. CU MATERIALELE CONSUMABILE,319813,1.0000,2
9900041,SYNTH COMPANY 041 SRL,synth misc 00395,PURCHASE,608,CHELT. PRIVIND AMBALAJELE,321395,1.0000,1
9900041,SYNTH COMPANY 041 SRL,synth retail 01160,SALE,704,VEN. DIN SERVICII PRESTATE,321160,1.0000,4
9900041,SYNTH COMPANY 041 SRL,synth service 01112,SALE,701,VEN. DIN VANZAREA PROD. FINITE,309112,1.0000,9
